0.000000E+0	-5.488894E-3
2.500000E-11	-4.866335E-3
5.000000E-11	-3.948061E-3
7.500000E-11	-3.143922E-3
1.000000E-10	-2.863771E-3
1.250000E-10	-2.967530E-3
1.500000E-10	-2.993470E-3
1.750000E-10	-2.645875E-3
2.000000E-10	-1.955872E-3
2.250000E-10	-1.130982E-3
2.500000E-10	-5.395510E-4
2.750000E-10	-4.150392E-4
3.000000E-10	-4.980471E-4
3.250000E-10	-6.277468E-4
3.500000E-10	-9.182743E-4
3.750000E-10	-1.603089E-3
4.000000E-10	-1.800233E-3
4.250000E-10	-8.560184E-4
4.500000E-10	3.735353E-4
4.750000E-10	1.105042E-3
5.000000E-10	1.634217E-3
5.250000E-10	1.914368E-3
5.500000E-10	1.566773E-3
5.750000E-10	1.094666E-3
6.000000E-10	9.753421E-4
6.250000E-10	9.494022E-4
6.500000E-10	8.508304E-4
6.750000E-10	7.937625E-4
7.000000E-10	9.338382E-4
7.250000E-10	1.265870E-3
7.500000E-10	1.395569E-3
7.750000E-10	1.172486E-3
8.000000E-10	1.027222E-3
8.250000E-10	1.032410E-3
8.500000E-10	4.461672E-4
8.750000E-10	-6.329348E-4
9.000000E-10	-1.540833E-3
9.250000E-10	-1.976624E-3
9.500000E-10	-1.587525E-3
9.750000E-10	-5.706789E-4
1.000000E-9	1.348877E-4
1.025000E-9	4.357912E-4
1.050000E-9	1.027222E-3
1.075000E-9	1.348877E-3
1.100000E-9	2.801515E-4
1.125000E-9	-1.302186E-3
1.150000E-9	-1.182862E-3
1.175000E-9	3.994752E-4
1.200000E-9	-1.712037E-4
1.225000E-9	-2.661439E-3
1.250000E-9	-3.818361E-3
1.275000E-9	-3.123170E-3
1.300000E-9	-2.806703E-3
1.325000E-9	-3.071290E-3
1.350000E-9	-3.367006E-3
1.375000E-9	-3.325502E-3
1.400000E-9	-2.941590E-3
1.425000E-9	-2.396851E-3
1.450000E-9	-1.950684E-3
1.475000E-9	-1.592713E-3
1.500000E-9	-6.173708E-4
1.525000E-9	-1.660157E-4
1.550000E-9	-1.530457E-3
1.575000E-9	-3.424074E-3
1.600000E-9	-3.631593E-3
1.625000E-9	-2.728883E-3
1.650000E-9	-2.293092E-3
1.675000E-9	-2.272340E-3
1.700000E-9	-2.070008E-3
1.725000E-9	-1.675721E-3
1.750000E-9	-1.431885E-3
1.775000E-9	-1.296998E-3
1.800000E-9	-1.239930E-3
1.825000E-9	-1.079102E-3
1.850000E-9	-6.173708E-4
1.875000E-9	6.225588E-5
1.900000E-9	7.833865E-4
1.925000E-9	1.618653E-3
1.950000E-9	2.241212E-3
1.975000E-9	1.727601E-3
2.000000E-9	3.994752E-4
2.025000E-9	-4.617311E-4
2.050000E-9	-4.876711E-4
2.075000E-9	-1.867676E-4
2.100000E-9	2.801515E-4
2.125000E-9	5.654909E-4
2.150000E-9	3.942873E-4
2.175000E-9	1.608277E-4
2.200000E-9	3.320314E-4
2.225000E-9	7.937625E-4
2.250000E-9	1.260682E-3
2.275000E-9	1.815797E-3
2.300000E-9	2.505799E-3
2.325000E-9	2.734071E-3
2.350000E-9	2.412415E-3
2.375000E-9	2.142640E-3
2.400000E-9	1.914368E-3
2.425000E-9	1.540833E-3
2.450000E-9	1.213990E-3
2.475000E-9	1.193238E-3
2.500000E-9	1.452637E-3
2.525000E-9	1.613465E-3
2.550000E-9	1.509705E-3
2.575000E-9	1.509705E-3
2.600000E-9	1.701661E-3
2.625000E-9	1.955872E-3
2.650000E-9	2.433167E-3
2.675000E-9	2.557679E-3
2.700000E-9	1.795045E-3
2.725000E-9	6.900027E-4
2.750000E-9	4.461672E-4
2.775000E-9	1.146546E-3
2.800000E-9	1.727601E-3
2.825000E-9	1.769105E-3
2.850000E-9	1.618653E-3
2.875000E-9	1.198426E-3
2.900000E-9	1.971436E-4
2.925000E-9	-1.504517E-3
2.950000E-9	-3.387758E-3
2.975000E-9	-4.373476E-3
3.000000E-9	-4.046632E-3
3.025000E-9	-3.175050E-3
3.050000E-9	-2.516175E-3
3.075000E-9	-1.997376E-3
3.100000E-9	-1.307374E-3
3.125000E-9	-1.027222E-3
3.150000E-9	-2.059632E-3
3.175000E-9	-3.797609E-3
3.200000E-9	-4.321596E-3
3.225000E-9	-3.102418E-3
3.250000E-9	-1.691285E-3
3.275000E-9	-1.587525E-3
3.300000E-9	-2.370912E-3
3.325000E-9	-2.344972E-3
3.350000E-9	-8.404544E-4
3.375000E-9	3.683473E-4
3.400000E-9	-2.957154E-4
3.425000E-9	-1.172486E-3
3.450000E-9	-9.753421E-4
3.475000E-9	-5.914309E-4
3.500000E-9	-1.390381E-3
3.525000E-9	-2.630311E-3
3.550000E-9	-2.625123E-3
3.575000E-9	-2.038880E-3
3.600000E-9	-3.507081E-3
3.625000E-9	-5.706789E-3
3.650000E-9	-6.085512E-3
3.675000E-9	-5.359194E-3
3.700000E-9	-5.079042E-3
3.725000E-9	-4.923403E-3
3.750000E-9	-5.494082E-3
3.775000E-9	-8.186648E-3
3.800000E-9	-1.313080E-2
3.825000E-9	-1.890504E-2
3.850000E-9	-2.454438E-2
3.875000E-9	-3.188020E-2
3.900000E-9	-4.045595E-2
3.925000E-9	-4.673342E-2
3.950000E-9	-5.042726E-2
3.975000E-9	-5.461916E-2
4.000000E-9	-6.027407E-2
4.025000E-9	-6.440890E-2
4.050000E-9	-6.548281E-2
4.075000E-9	-6.588747E-2
4.100000E-9	-6.756838E-2
4.125000E-9	-6.986148E-2
4.150000E-9	-7.082644E-2
4.175000E-9	-6.963320E-2
4.200000E-9	-6.696139E-2
4.225000E-9	-6.342837E-2
4.250000E-9	-5.928316E-2
4.275000E-9	-5.594729E-2
4.300000E-9	-5.425081E-2
4.325000E-9	-5.195772E-2
4.350000E-9	-4.588258E-2
4.375000E-9	-3.848451E-2
4.400000E-9	-3.427186E-2
4.425000E-9	-3.279329E-2
4.450000E-9	-2.986207E-2
4.475000E-9	-2.416566E-2
4.500000E-9	-1.858857E-2
4.525000E-9	-1.422547E-2
4.550000E-9	-9.302066E-3
4.575000E-9	-3.693849E-3
4.600000E-9	9.805301E-4
4.625000E-9	4.274904E-3
4.650000E-9	7.636722E-3
4.675000E-9	1.157959E-2
4.700000E-9	1.394532E-2
4.725000E-9	1.499848E-2
4.750000E-9	1.709443E-2
4.775000E-9	2.039918E-2
4.800000E-9	2.205933E-2
4.825000E-9	2.201783E-2
4.850000E-9	2.305543E-2
4.875000E-9	2.540040E-2
4.900000E-9	2.779206E-2
4.925000E-9	3.123170E-2
4.950000E-9	3.717714E-2
4.975000E-9	4.162843E-2
5.000000E-9	4.341310E-2
5.025000E-9	4.775026E-2
5.050000E-9	5.648684E-2
5.075000E-9	6.407168E-2
5.100000E-9	6.752169E-2
5.125000E-9	7.036471E-2
5.150000E-9	7.571872E-2
5.175000E-9	8.126987E-2
5.200000E-9	8.367709E-2
5.225000E-9	8.429446E-2
5.250000E-9	8.593387E-2
5.275000E-9	8.852786E-2
5.300000E-9	9.086765E-2
5.325000E-9	9.282871E-2
5.350000E-9	9.324894E-2
5.375000E-9	9.122043E-2
5.400000E-9	8.900516E-2
5.425000E-9	8.819583E-2
5.450000E-9	8.676914E-2
5.475000E-9	8.336581E-2
5.500000E-9	8.024783E-2
5.525000E-9	7.831790E-2
5.550000E-9	7.622714E-2
5.575000E-9	7.370059E-2
5.600000E-9	7.210269E-2
5.625000E-9	7.140750E-2
5.650000E-9	7.073306E-2
5.675000E-9	7.021426E-2
5.700000E-9	6.965914E-2
5.725000E-9	6.905734E-2
5.750000E-9	6.778628E-2
5.775000E-9	6.562289E-2
5.800000E-9	6.441927E-2
5.825000E-9	6.460085E-2
5.850000E-9	6.343874E-2
5.875000E-9	6.005617E-2
5.900000E-9	5.655947E-2
5.925000E-9	5.420412E-2
5.950000E-9	5.316652E-2
5.975000E-9	5.305758E-2
6.000000E-9	5.233644E-2
6.025000E-9	4.896425E-2
6.050000E-9	4.334566E-2
6.075000E-9	3.708375E-2
6.100000E-9	3.039643E-2
6.125000E-9	2.342896E-2
6.150000E-9	1.650300E-2
6.175000E-9	8.663944E-3
6.200000E-9	-7.263186E-5
6.225000E-9	-8.508304E-3
6.250000E-9	-1.632142E-2
6.275000E-9	-2.346528E-2
6.300000E-9	-2.976869E-2
6.325000E-9	-3.555848E-2
6.350000E-9	-4.168550E-2
6.375000E-9	-4.799410E-2
6.400000E-9	-5.275667E-2
6.425000E-9	-5.633639E-2
6.450000E-9	-6.039858E-2
6.475000E-9	-6.509890E-2
6.500000E-9	-6.903658E-2
6.525000E-9	-7.171878E-2
6.550000E-9	-7.357608E-2
6.575000E-9	-7.463443E-2
6.600000E-9	-7.582248E-2
6.625000E-9	-7.722842E-2
6.650000E-9	-7.734775E-2
6.675000E-9	-7.643466E-2
6.700000E-9	-7.524142E-2
6.725000E-9	-7.525180E-2
6.750000E-9	-7.655398E-2
6.775000E-9	-7.787692E-2
6.800000E-9	-7.829715E-2
6.825000E-9	-7.849948E-2
6.850000E-9	-7.886264E-2
6.875000E-9	-7.859805E-2
6.900000E-9	-7.772128E-2
6.925000E-9	-7.735293E-2
6.950000E-9	-7.787173E-2
6.975000E-9	-7.844241E-2
7.000000E-9	-7.862918E-2
7.025000E-9	-7.888339E-2
7.050000E-9	-7.934512E-2
7.075000E-9	-7.930881E-2
7.100000E-9	-7.866549E-2
7.125000E-9	-7.793399E-2
7.150000E-9	-7.725955E-2
7.175000E-9	-7.544375E-2
7.200000E-9	-7.279788E-2
7.225000E-9	-7.045809E-2
7.250000E-9	-6.808199E-2
7.275000E-9	-6.515597E-2
7.300000E-9	-6.110415E-2
7.325000E-9	-5.608736E-2
7.350000E-9	-5.108614E-2
7.375000E-9	-4.674379E-2
7.400000E-9	-4.251558E-2
7.425000E-9	-3.758180E-2
7.450000E-9	-3.193208E-2
7.475000E-9	-2.724732E-2
7.500000E-9	-2.423310E-2
7.525000E-9	-2.125520E-2
7.550000E-9	-1.696473E-2
7.575000E-9	-1.197907E-2
7.600000E-9	-6.490176E-3
7.625000E-9	-8.871463E-4
7.650000E-9	4.409792E-3
7.675000E-9	1.004395E-2
7.700000E-9	1.602051E-2
7.725000E-9	1.993745E-2
7.750000E-9	2.075196E-2
7.775000E-9	2.120332E-2
7.800000E-9	2.337190E-2
7.825000E-9	2.581544E-2
7.850000E-9	2.709168E-2
7.875000E-9	2.845094E-2
7.900000E-9	3.073365E-2
7.925000E-9	3.351960E-2
7.950000E-9	3.584382E-2
7.975000E-9	3.734315E-2
8.000000E-9	3.879060E-2
8.025000E-9	4.000978E-2
8.050000E-9	4.046114E-2
8.075000E-9	3.976076E-2
8.100000E-9	3.851564E-2
8.125000E-9	3.751436E-2
8.150000E-9	3.733797E-2
8.175000E-9	3.764406E-2
8.200000E-9	3.803834E-2
8.225000E-9	3.880098E-2
8.250000E-9	3.966218E-2
8.275000E-9	4.012392E-2
8.300000E-9	4.072053E-2
8.325000E-9	4.327821E-2
8.350000E-9	4.589296E-2
8.375000E-9	4.725740E-2
8.400000E-9	4.895388E-2
8.425000E-9	5.101870E-2
8.450000E-9	5.155825E-2
8.475000E-9	5.095125E-2
8.500000E-9	5.090975E-2
8.525000E-9	5.149080E-2
8.550000E-9	5.112245E-2
8.575000E-9	4.861666E-2
8.600000E-9	4.515627E-2
8.625000E-9	4.299806E-2
8.650000E-9	4.231844E-2
8.675000E-9	4.069978E-2
8.700000E-9	3.719270E-2
8.725000E-9	3.380494E-2
8.750000E-9	3.122651E-2
8.775000E-9	2.852876E-2
8.800000E-9	2.558717E-2
8.825000E-9	2.277528E-2
8.850000E-9	1.881684E-2
8.875000E-9	1.431366E-2
8.900000E-9	1.124237E-2
8.925000E-9	9.468082E-3
8.950000E-9	7.885745E-3
8.975000E-9	5.898745E-3
9.000000E-9	3.958436E-3
9.025000E-9	2.142640E-3
9.050000E-9	4.772951E-4
9.075000E-9	-1.296998E-3
9.100000E-9	-3.807985E-3
9.125000E-9	-7.128298E-3
9.150000E-9	-9.322818E-3
9.175000E-9	-9.442142E-3
9.200000E-9	-9.058231E-3
9.225000E-9	-8.746951E-3
9.250000E-9	-7.724917E-3
9.275000E-9	-6.059573E-3
9.300000E-9	-5.296938E-3
9.325000E-9	-6.007693E-3
9.350000E-9	-7.667849E-3
9.375000E-9	-1.014771E-2
9.400000E-9	-1.392975E-2
9.425000E-9	-1.766511E-2
9.450000E-9	-2.056000E-2
9.475000E-9	-2.341859E-2
9.500000E-9	-2.653138E-2
9.525000E-9	-2.926026E-2
9.550000E-9	-3.135621E-2
9.575000E-9	-3.272065E-2
9.600000E-9	-3.431337E-2
9.625000E-9	-3.723939E-2
9.650000E-9	-4.003572E-2
9.675000E-9	-4.092287E-2
9.700000E-9	-4.104219E-2
9.725000E-9	-4.233919E-2
9.750000E-9	-4.447664E-2
9.775000E-9	-4.627687E-2
9.800000E-9	-4.805116E-2
9.825000E-9	-4.966982E-2
9.850000E-9	-4.963869E-2
9.875000E-9	-4.835207E-2
9.900000E-9	-4.744936E-2
9.925000E-9	-4.679567E-2
9.950000E-9	-4.529634E-2
9.975000E-9	-4.367769E-2
1.000000E-8	-4.240144E-2
1.002500E-8	-4.068941E-2
1.005000E-8	-3.881135E-2
1.007500E-8	-3.740541E-2
1.010000E-8	-3.596315E-2
1.012500E-8	-3.376863E-2
1.015000E-8	-3.123170E-2
1.017500E-8	-2.799439E-2
1.020000E-8	-2.327332E-2
1.022500E-8	-1.866639E-2
1.025000E-8	-1.571961E-2
1.027500E-8	-1.426178E-2
1.030000E-8	-1.334351E-2
1.032500E-8	-1.249787E-2
1.035000E-8	-1.221772E-2
1.037500E-8	-1.293366E-2
1.040000E-8	-1.351471E-2
1.042500E-8	-1.247712E-2
1.045000E-8	-9.540714E-3
1.047500E-8	-6.713259E-3
1.050000E-8	-5.494082E-3
1.052500E-8	-4.456484E-3
1.055000E-8	-2.391663E-3
1.057500E-8	-9.753421E-4
1.060000E-8	-1.058350E-3
1.062500E-8	-3.631593E-4
1.065000E-8	2.900086E-3
1.067500E-8	6.863711E-3
1.070000E-8	8.970035E-3
1.072500E-8	9.519962E-3
1.075000E-8	1.105561E-2
1.077500E-8	1.449006E-2
1.080000E-8	1.782075E-2
1.082500E-8	1.925782E-2
1.085000E-8	1.994782E-2
1.087500E-8	2.203339E-2
1.090000E-8	2.514619E-2
1.092500E-8	2.706574E-2
1.095000E-8	2.738221E-2
1.097500E-8	2.786988E-2
1.100000E-8	3.052095E-2
1.102500E-8	3.481141E-2
1.105000E-8	3.715120E-2
1.107500E-8	3.622255E-2
1.110000E-8	3.556886E-2
1.112500E-8	3.616548E-2
1.115000E-8	3.755067E-2
1.117500E-8	3.938203E-2
1.120000E-8	4.266084E-2
1.122500E-8	4.556612E-2
1.125000E-8	4.640138E-2
1.127500E-8	4.601747E-2
1.130000E-8	4.426393E-2
1.132500E-8	4.068941E-2
1.135000E-8	3.761293E-2
1.137500E-8	3.681917E-2
1.140000E-8	3.696443E-2
1.142500E-8	3.655977E-2
1.145000E-8	3.589052E-2
1.147500E-8	3.590608E-2
1.150000E-8	3.611879E-2
1.152500E-8	3.574525E-2
1.155000E-8	3.552736E-2
1.157500E-8	3.636262E-2
1.160000E-8	3.606172E-2
1.162500E-8	3.280885E-2
1.165000E-8	2.895936E-2
1.167500E-8	2.690492E-2
1.170000E-8	2.633424E-2
1.172500E-8	2.594514E-2
1.175000E-8	2.515138E-2
1.177500E-8	2.449250E-2
1.180000E-8	2.422791E-2
1.182500E-8	2.349641E-2
1.185000E-8	2.170136E-2
1.187500E-8	1.957429E-2
1.190000E-8	1.744721E-2
1.192500E-8	1.508149E-2
1.195000E-8	1.327088E-2
1.197500E-8	1.273133E-2
1.200000E-8	1.254975E-2
1.202500E-8	1.109711E-2
1.205000E-8	8.497928E-3
1.207500E-8	6.521304E-3
1.210000E-8	5.732729E-3
1.212500E-8	4.913027E-3
1.215000E-8	3.055726E-3
1.217500E-8	8.871463E-4
1.220000E-8	-2.578431E-3
1.222500E-8	-7.097171E-3
1.225000E-8	-9.353946E-3
1.227500E-8	-8.638004E-3
1.230000E-8	-7.989505E-3
1.232500E-8	-8.243716E-3
1.235000E-8	-9.701542E-3
1.237500E-8	-1.199463E-2
1.240000E-8	-1.406464E-2
1.242500E-8	-1.496216E-2
1.245000E-8	-1.530976E-2
1.247500E-8	-1.666382E-2
1.250000E-8	-1.876496E-2
1.252500E-8	-1.973511E-2
1.255000E-8	-1.939790E-2
1.257500E-8	-1.906586E-2
1.260000E-8	-1.874421E-2
1.262500E-8	-1.835511E-2
1.265000E-8	-1.804902E-2
1.267500E-8	-1.787781E-2
1.270000E-8	-1.801270E-2
1.272500E-8	-1.874940E-2
1.275000E-8	-1.987519E-2
1.277500E-8	-2.093354E-2
1.280000E-8	-2.186738E-2
1.282500E-8	-2.237061E-2
1.285000E-8	-2.252625E-2
1.287500E-8	-2.242768E-2
1.290000E-8	-2.215791E-2
1.292500E-8	-2.207490E-2
1.295000E-8	-2.245881E-2
1.297500E-8	-2.316438E-2
1.300000E-8	-2.443025E-2
1.302500E-8	-2.516694E-2
1.305000E-8	-2.421235E-2
1.307500E-8	-2.286866E-2
1.310000E-8	-2.300355E-2
1.312500E-8	-2.351197E-2
1.315000E-8	-2.313844E-2
1.317500E-8	-2.250550E-2
1.320000E-8	-2.250550E-2
1.322500E-8	-2.291535E-2
1.325000E-8	-2.277528E-2
1.327500E-8	-2.174287E-2
1.330000E-8	-2.033173E-2
1.332500E-8	-1.875977E-2
1.335000E-8	-1.701661E-2
1.337500E-8	-1.591157E-2
1.340000E-8	-1.568848E-2
1.342500E-8	-1.520081E-2
1.345000E-8	-1.358735E-2
1.347500E-8	-1.171448E-2
1.350000E-8	-1.035523E-2
1.352500E-8	-9.021915E-3
1.355000E-8	-7.366946E-3
1.357500E-8	-5.862429E-3
1.360000E-8	-4.658815E-3
1.362500E-8	-2.204896E-3
1.365000E-8	7.107547E-4
1.367500E-8	1.660157E-3
1.370000E-8	7.470706E-4
1.372500E-8	2.230836E-4
1.375000E-8	3.839113E-4
1.377500E-8	1.348877E-3
1.380000E-8	3.169862E-3
1.382500E-8	5.328066E-3
1.385000E-8	6.946719E-3
1.387500E-8	7.968753E-3
1.390000E-8	9.063419E-3
1.392500E-8	1.045899E-2
1.395000E-8	1.117493E-2
1.397500E-8	1.132538E-2
1.400000E-8	1.220215E-2
1.402500E-8	1.351471E-2
1.405000E-8	1.390381E-2
1.407500E-8	1.354065E-2
1.410000E-8	1.358216E-2
1.412500E-8	1.396088E-2
1.415000E-8	1.422028E-2
1.417500E-8	1.494141E-2
1.420000E-8	1.618134E-2
1.422500E-8	1.671570E-2
1.425000E-8	1.617097E-2
1.427500E-8	1.611390E-2
1.430000E-8	1.745759E-2
1.432500E-8	1.887391E-2
1.435000E-8	1.917481E-2
1.437500E-8	1.888428E-2
1.440000E-8	1.878571E-2
1.442500E-8	1.914887E-2
1.445000E-8	1.961579E-2
1.447500E-8	1.939271E-2
1.450000E-8	1.869233E-2
1.452500E-8	1.822541E-2
1.455000E-8	1.838105E-2
1.457500E-8	1.928895E-2
1.460000E-8	2.074158E-2
1.462500E-8	2.073640E-2
1.465000E-8	1.924226E-2
1.467500E-8	1.772217E-2
1.470000E-8	1.672608E-2
1.472500E-8	1.633698E-2
1.475000E-8	1.609833E-2
1.477500E-8	1.538239E-2
1.480000E-8	1.445893E-2
1.482500E-8	1.416840E-2
1.485000E-8	1.413727E-2
1.487500E-8	1.325013E-2
1.490000E-8	1.152771E-2
1.492500E-8	9.582218E-3
1.495000E-8	7.346194E-3
1.497500E-8	4.700319E-3
1.500000E-8	2.775575E-3
1.502500E-8	1.924744E-3
1.505000E-8	1.089478E-3
1.507500E-8	-1.712037E-4
1.510000E-8	-1.255494E-3
1.512500E-8	-2.350160E-3
1.515000E-8	-3.678285E-3
1.517500E-8	-4.248964E-3
1.520000E-8	-4.093324E-3
1.522500E-8	-4.285280E-3
1.525000E-8	-4.923403E-3
1.527500E-8	-5.737917E-3
1.530000E-8	-6.977847E-3
1.532500E-8	-8.726199E-3
1.535000E-8	-1.047455E-2
1.537500E-8	-1.249787E-2
1.540000E-8	-1.427216E-2
1.542500E-8	-1.477021E-2
1.545000E-8	-1.477021E-2
1.547500E-8	-1.563141E-2
1.550000E-8	-1.693879E-2
1.552500E-8	-1.735383E-2
1.555000E-8	-1.699586E-2
1.557500E-8	-1.692322E-2
1.560000E-8	-1.731751E-2
1.562500E-8	-1.814240E-2
1.565000E-8	-1.944978E-2
1.567500E-8	-2.105805E-2
1.570000E-8	-2.257813E-2
1.572500E-8	-2.355866E-2
1.575000E-8	-2.347566E-2
1.577500E-8	-2.247956E-2
1.580000E-8	-2.144715E-2
1.582500E-8	-2.052369E-2
1.585000E-8	-1.934602E-2
1.587500E-8	-1.877534E-2
1.590000E-8	-1.899323E-2
1.592500E-8	-1.894654E-2
1.595000E-8	-1.838624E-2
1.597500E-8	-1.819428E-2
1.600000E-8	-1.836030E-2
1.602500E-8	-1.823060E-2
1.605000E-8	-1.790894E-2
1.607500E-8	-1.803864E-2
1.610000E-8	-1.880646E-2
1.612500E-8	-1.843293E-2
1.615000E-8	-1.646668E-2
1.617500E-8	-1.422028E-2
1.620000E-8	-1.275727E-2
1.622500E-8	-1.175599E-2
1.625000E-8	-1.034485E-2
1.627500E-8	-8.632816E-3
1.630000E-8	-7.465518E-3
1.632500E-8	-7.398074E-3
1.635000E-8	-7.657473E-3
1.637500E-8	-7.507022E-3
1.640000E-8	-6.884463E-3
1.642500E-8	-6.101076E-3
1.645000E-8	-5.390322E-3
1.647500E-8	-4.887087E-3
1.650000E-8	-4.440920E-3
1.652500E-8	-3.999940E-3
1.655000E-8	-2.490235E-3
1.657500E-8	1.167298E-3
1.660000E-8	4.830019E-3
1.662500E-8	5.966189E-3
1.665000E-8	5.654909E-3
1.667500E-8	5.805361E-3
1.670000E-8	5.732729E-3
1.672500E-8	4.970095E-3
1.675000E-8	4.710695E-3
1.677500E-8	4.876711E-3
1.680000E-8	4.996035E-3
1.682500E-8	5.462954E-3
1.685000E-8	6.344912E-3
1.687500E-8	6.765139E-3
1.690000E-8	6.500552E-3
1.692500E-8	6.256716E-3
1.695000E-8	5.961001E-3
1.697500E-8	5.317690E-3
1.700000E-8	4.959719E-3
1.702500E-8	5.359194E-3
1.705000E-8	6.064760E-3
1.707500E-8	6.526492E-3
1.710000E-8	6.495364E-3
1.712500E-8	5.872805E-3
1.715000E-8	5.986941E-3
1.717500E-8	7.761233E-3
1.720000E-8	9.545902E-3
1.722500E-8	8.648380E-3
1.725000E-8	6.261904E-3
1.727500E-8	6.370852E-3
1.730000E-8	8.829959E-3
1.732500E-8	1.062500E-2
